,k1,k2,k3,a1,a2,a3
376,46.418663,228.09425,46.91958,25.763548,28.858042,36.24852
377,50.50282,229.52878,59.993202,24.403912,31.123295,36.210346
378,50.99053,228.8925,37.837032,21.272038,31.04107,36.299133
379,52.97047,208.60059,39.27608,20.285479,31.099903,36.05284
380,53.035362,210.6923,46.02513,25.678413,31.05627,36.45067
381,45.751335,212.51509,46.79911,26.187422,34.747375,36.105453
382,43.871044,217.03453,53.503,25.288754,34.263,35.79313
383,50.549244,223.53973,60.208015,31.890156,33.90297,35.75951
384,42.21784,222.16447,65.70447,30.761936,33.203533,35.371975
385,44.940285,244.0818,67.778885,26.856333,31.772427,35.391853
386,44.35915,248.3138,69.46222,33.829224,28.125849,35.13453
387,44.111607,245.3983,69.84767,37.163383,27.735958,35.78525
388,33.12189,245.27682,73.46196,38.784115,30.273754,35.467834
389,40.36222,222.4824,77.08611,35.881317,30.119812,35.51586
390,40.6898,223.10468,72.65532,23.14965,35.85396,35.535416
391,44.89893,226.76993,55.616943,25.958796,36.696304,35.586113
392,50.908672,218.73944,54.39792,25.995295,31.829884,35.905514
393,49.223965,220.07884,44.97991,26.374416,34.299675,35.97797
394,43.9574,232.4768,63.88868,27.018288,30.942072,35.72927
395,49.590115,238.9811,61.185604,29.974161,30.005293,35.556297
396,53.63225,236.07283,61.742844,23.325853,29.128145,35.61754
397,46.582703,233.89427,55.764748,24.702274,32.549625,35.770233
398,48.389877,234.20282,55.879826,24.442402,32.312534,35.573326
399,48.056137,247.22324,72.51078,27.618023,33.10708,35.551575
400,48.153484,246.25783,73.678185,33.25602,30.470524,34.54667
401,44.825928,246.89024,86.60773,31.720798,33.264267,34.44322
402,47.735996,248.741,78.238266,30.105331,31.637571,34.890842
403,45.471058,249.49763,81.235794,30.709549,31.172619,34.78705
404,44.86216,239.56331,73.2904,33.78994,31.534742,35.195953
405,39.701195,243.65376,78.91877,38.41333,30.756184,34.940704
406,39.766182,245.27415,78.103775,29.885183,30.652042,35.010395
407,44.284706,248.26187,78.81608,31.67118,28.912994,35.45082
408,43.24255,236.45775,72.05665,28.98885,35.381,35.524914
409,44.131596,233.37114,59.682854,30.163506,30.656967,35.620914
410,47.731037,236.35101,55.31879,26.55961,31.247438,35.66166
411,44.322243,242.40251,54.20093,25.918617,31.733265,35.685223
412,47.54528,247.82585,61.287476,27.653826,29.571732,35.569527
413,49.155346,241.5214,84.22222,26.526697,32.499397,35.27892
414,47.288143,247.21243,61.038708,26.05483,28.183384,35.75712
415,48.41591,236.41266,55.774918,26.199726,31.468086,35.51124
416,48.2878,238.04208,56.0415,26.180061,33.366222,35.451363
417,46.681946,237.70982,66.33869,26.632423,29.724098,35.501156
418,50.098747,227.79745,58.97974,28.092926,31.77231,35.488758
419,45.27066,229.09776,66.194916,25.114874,35.56417,35.700806
420,44.78153,233.84392,64.69271,21.468376,35.49263,35.244995
421,44.302906,233.84392,64.85491,32.27453,34.273407,35.77996
422,40.986774,229.72852,62.596596,30.085468,30.723923,35.909595
423,47.024014,225.15266,58.875584,27.618065,32.381638,35.729607
424,45.73998,232.44879,48.68088,28.129288,32.64326,35.894173
425,45.16249,223.4876,54.819008,28.354424,29.40348,35.98092
