,k1,k2,k3
743,28.395992,181.83313,47.456043
744,29.455383,177.50682,55.22839
745,31.089128,180.16891,58.20781
746,22.806961,183.7667,51.148014
747,32.984436,177.67426,51.239895
748,26.148026,169.06596,48.64377
749,26.053999,185.23366,50.951336
750,25.35507,173.57745,52.70213
751,33.904182,173.01907,52.897163
752,25.861794,178.85242,52.056404
753,30.555506,173.3563,50.84739
754,27.829346,181.81982,45.470566
755,25.971426,181.88846,45.88089
756,27.29368,180.70259,53.042053
757,29.382364,171.89294,36.675846
758,28.00231,175.12846,43.13721
759,18.206865,186.41922,40.09591
760,19.127575,179.35555,51.90907
761,20.976284,191.46788,32.783333
762,21.023705,180.80661,35.93083
763,28.880997,178.565,37.216095
764,19.52813,187.53503,43.713608
765,31.212576,188.77179,38.88111
766,36.722755,175.989,39.009087
767,30.039406,177.93562,38.025978
768,30.35797,193.97067,39.45121
769,23.867706,182.06859,34.750977
770,15.568336,181.17506,41.808296
771,37.33028,179.51926,43.66958
772,30.153942,178.34703,55.282494
773,30.388111,178.03448,45.100075
774,27.576572,177.39674,50.201073
775,26.480774,179.98036,52.27152
776,23.644257,182.89374,43.626587
777,23.658192,179.04657,44.545895
778,15.4413185,187.58699,53.614754
779,16.79822,185.95615,52.83873
780,18.674826,180.46341,34.083805
781,37.846603,180.06857,42.294075
782,35.760483,178.24431,42.637756
783,19.310493,187.76434,48.19415
784,30.994978,181.15732,48.891205
785,22.029657,181.1342,47.06928
786,22.003517,189.05324,53.279373
787,26.155106,195.49532,41.554585
788,19.876713,175.79114,45.234104
789,25.018082,194.60458,49.164154
790,25.568895,167.77808,47.743744
791,26.664486,182.26231,50.51234
792,25.730255,175.30045,51.997658
793,27.348166,186.2292,43.682785
794,21.311932,181.48401,44.05405
795,29.460283,176.69467,52.203594
796,29.89275,192.41458,48.94669
797,24.929796,175.52872,48.383865
798,24.967287,196.09958,46.54302
799,24.241146,186.92206,46.369698
800,23.291212,188.13101,29.162617
801,23.604795,182.07658,58.324806
802,25.321585,176.64989,55.473488
803,29.328127,174.83864,54.58593
804,27.436468,173.86388,44.33145
805,26.999565,178.54343,45.711834
806,17.003738,189.04575,40.77532
807,16.862204,186.0973,36.850945
808,29.88895,186.52744,28.617496
809,23.70375,165.90958,37.934116
810,32.724327,184.24448,47.44735
811,19.867224,194.65231,44.188118
812,30.812239,193.97188,44.27544
813,19.795492,185.11934,44.988686
814,32.49509,187.03033,40.739956
815,24.116455,188.95143,53.451893
816,24.56173,183.15924,49.15965
817,28.298965,177.55635,52.515614
818,29.27248,180.82916,53.72144
819,30.598019,180.96678,57.702923
