,k1,k2,k3
772,233.67096,248.03041,249.62263
773,246.48035,249.76164,249.2276
774,239.5516,248.9234,249.79752
775,240.33311,248.25577,249.34737
776,248.2554,248.53085,248.06755
777,246.34164,248.41948,249.3302
778,242.61435,248.58865,246.83116
779,239.20131,249.55045,249.91335
780,235.89272,249.70877,249.75462
781,241.23177,248.84308,249.50404
782,239.94987,248.33894,247.53923
783,241.68132,248.18286,248.08331
784,243.93088,248.27994,247.47482
785,239.16507,248.63069,248.62274
786,233.51617,249.19566,249.5169
787,241.00578,244.63522,248.19719
788,248.54337,249.9806,246.99063
789,246.42781,249.75659,246.97093
790,243.00676,247.08702,248.97983
791,237.1374,249.73975,249.62804
792,238.59822,248.99384,249.7083
793,242.10872,248.9244,249.82196
794,248.95477,249.00046,249.61069
795,246.5869,249.76106,249.1828
796,240.42587,247.53093,245.97777
797,242.0671,246.0977,248.14716
798,249.28311,249.39629,249.00261
799,247.45607,248.76332,249.33784
800,238.10643,247.62823,249.83656
801,248.14636,249.99712,249.83337
802,244.1743,246.13603,249.9173
803,238.62834,249.73267,249.45192
804,243.89682,248.93251,249.88838
805,240.40889,246.6868,249.17455
806,243.26888,246.7017,249.27538
807,243.46666,249.2307,248.4455
808,248.189,249.58069,249.0064
809,234.24619,248.77034,248.74641
810,240.90907,248.51755,249.3409
811,247.68584,248.36058,246.25612
812,235.20047,247.57402,247.25189
813,244.8544,249.74649,246.65425
814,238.67839,249.43285,249.57567
815,246.86356,249.93144,247.95732
816,248.6036,249.33278,247.4945
817,238.1386,249.6286,249.71027
818,240.41888,249.6142,249.84064
819,245.57135,249.7644,248.91885
820,234.1252,248.44252,249.84216
821,240.54175,249.619,249.55238
