,k1,k2,k3,a1,a2,a3
294,231.4262,55.97579,223.11365,37.160713,33.328804,36.659462
295,236.86505,61.815853,227.92155,37.25701,29.86588,36.768597
296,232.62685,61.865955,226.55615,37.41526,30.641396,36.408005
297,234.83955,55.53796,219.25342,37.29001,33.44044,37.632896
298,235.39879,55.467182,222.84705,37.21939,33.243164,36.848297
299,237.74733,65.136795,221.84915,37.3023,28.775314,37.20599
300,237.59383,56.803833,224.43594,37.053535,32.15085,37.04299
301,231.88838,60.00375,223.16856,37.278618,31.370272,36.81742
302,236.05466,58.907852,224.10573,37.03836,31.881527,36.938408
303,236.10727,56.726124,220.62036,37.36194,33.54556,37.125076
304,233.95682,61.938343,221.00758,37.182384,29.60281,37.052223
305,234.88818,58.27278,218.71558,37.27094,30.853394,37.26967
306,235.67975,58.321087,217.92671,37.606804,31.74282,37.66385
307,236.39818,61.211147,223.3488,36.971626,30.041027,37.139984
308,237.6207,62.0817,222.89725,37.086395,29.647114,37.055916
309,235.04376,56.390003,223.1599,37.13297,32.35518,36.897346
310,239.70282,60.262142,224.94958,37.37365,31.595524,37.076656
311,233.88814,59.157173,220.98396,37.188087,31.238445,37.169815
312,234.129,61.00017,222.60645,37.236664,31.026188,36.906906
313,232.32082,58.518425,223.7252,37.23185,31.308035,36.61084
314,232.91516,59.114212,225.83727,36.948112,31.118843,36.72207
315,236.69151,60.608963,221.54117,37.174316,29.967766,37.140087
316,236.37398,60.683674,224.80118,37.090073,31.107569,36.76848
317,230.22173,59.646275,224.9769,37.54236,30.74144,36.916855
318,237.93858,59.12501,222.65993,37.283104,30.932743,37.14328
319,238.60219,60.33944,217.54453,37.096203,30.562214,37.588306
320,236.37242,55.310795,221.01624,37.151398,32.940598,36.934696
321,232.5793,56.1233,223.44183,37.344948,32.972378,36.79184
322,236.52469,61.882286,222.06065,37.334755,29.46902,37.090614
323,233.94243,58.2741,223.57298,37.236217,31.400232,36.994164
324,236.46384,62.97435,223.63382,37.290073,29.136465,37.102863
325,235.1618,60.585106,224.65395,37.271706,31.455633,36.663563
326,237.3508,62.14242,220.63338,37.201244,29.806454,37.418453
327,234.61516,61.909065,222.88806,37.515625,29.954433,36.971855
328,238.96986,60.02669,225.29533,37.25972,31.571983,37.01512
329,238.31729,62.90867,222.33759,37.210346,29.770618,37.252186
330,235.28262,60.705452,223.17818,37.054543,31.236723,37.044228
