,k1,k2,k3,a1,a2,a3,g1,g2,g3,n1,n2,n3,b1,b2,b3
2679,212.17899,56.224617,236.03928,36.60274,26.784422,37.202724,4.3992476,0.24244063,2.4062958,4.082734,1.5438199,4.6569304,23.434166,40.026443,26.425474
2680,235.35866,65.59348,233.86913,36.376354,25.586172,34.196095,0.9595891,0.62465024,1.397758,4.5604687,1.631454,4.3029346,23.517818,43.667404,24.874676
2681,221.91345,36.50136,232.50333,36.881393,34.075974,35.09816,2.58037,0.3539515,2.2198064,3.7201085,1.3982826,4.27121,24.193298,41.972225,24.936226
2682,221.85997,62.497665,243.35844,34.140205,28.830769,32.498306,2.149729,0.2125472,1.5658925,4.657155,2.2963192,4.0960636,23.429964,46.954723,24.491356
2683,218.81393,84.55435,197.56374,36.77301,22.79438,36.90532,0.67870796,0.52400833,4.9269476,4.5737257,2.1278965,4.7489843,23.604197,41.112923,24.305838
2684,214.9817,49.04527,212.92331,35.050915,34.88844,34.229668,4.961506,0.68705654,4.5004745,4.447386,1.9246376,4.9654922,23.94631,34.755367,25.173637
2685,242.4369,66.67953,227.51736,33.714554,29.72284,34.705975,4.2393847,1.5454854,3.3608124,4.642848,2.5179973,4.762478,23.926924,36.128162,25.71458
2686,213.57872,68.45006,207.73807,36.61404,25.264986,38.578392,4.1932006,1.6234757,3.7663474,4.3587313,2.6405454,4.4642315,23.484009,36.849846,25.410494
2687,229.15906,50.78236,228.33777,36.56952,34.18397,35.537376,3.7457252,0.50424725,1.9472301,4.489627,1.4979726,4.172495,23.695011,40.44175,25.536083
2688,229.53967,74.352066,218.98988,35.04607,21.764538,35.93168,3.477613,1.7282495,2.64788,4.6308227,3.1412559,4.312434,23.970425,41.00337,24.734858
2689,231.52847,70.12132,204.96233,36.02384,22.763895,38.06297,2.7127414,1.0701976,3.2176998,4.388403,2.8951836,4.0705776,23.670237,41.502132,25.129133
2690,216.68404,92.56516,209.1038,37.00107,22.62411,35.620735,3.7320528,2.0773883,4.04559,4.2474422,3.8794777,4.9952607,23.786867,37.100494,25.067287
2691,189.14804,57.582417,232.75537,39.894104,22.781206,33.534584,4.197919,0.7221241,1.4522841,3.0027633,1.7244071,4.9014606,23.382565,40.78105,24.361713
2692,232.517,81.96893,232.20328,36.198605,20.896921,35.477974,2.8102372,1.3619826,2.0157273,4.5442886,2.676976,4.0691576,23.737843,42.59959,25.812864
2693,230.12355,65.46793,227.22646,36.57528,23.366322,36.581726,0.002082018,1.3770468,1.197838,4.3728657,2.2831807,4.0742097,24.20918,40.21634,25.551805
2694,222.72826,60.07809,190.62338,32.715584,32.33851,36.096386,1.4514667,0.2838049,4.1604276,4.9569964,1.9204106,4.386906,23.82566,39.014538,25.241524
2695,213.54544,76.30113,188.23825,35.555103,21.850763,39.12388,1.7678726,0.29203674,4.423517,4.6357827,1.9493201,4.6571484,24.021076,35.92788,25.242199
2696,223.72687,62.33397,223.99216,35.617428,28.032558,39.35668,3.2420087,0.897476,0.60278285,4.051771,2.2012591,3.872383,23.825764,37.04444,24.514284
2697,204.09697,75.58925,211.60855,38.487183,27.197319,37.822186,4.2933283,0.13477789,4.7299457,3.4823298,1.7957237,4.706477,23.95538,43.634506,25.255354
2698,221.42761,63.335598,202.45964,34.874584,22.561247,37.594925,2.975225,0.25808516,3.0469804,4.5031657,1.9724858,4.1206875,23.893959,44.37596,25.128912
2699,218.71504,66.121254,215.0437,35.553658,25.078283,37.09787,4.6757216,1.0235972,3.488987,4.903761,1.8772674,4.613731,23.655064,43.642815,24.148054
2700,220.63084,66.25954,229.49901,39.019905,22.723083,36.626923,2.3523417,0.8950281,2.4085836,3.355707,1.8675717,4.808682,23.763115,38.19634,25.200207
2701,243.47423,61.192722,197.0979,34.570675,30.555414,38.03671,2.5543878,0.4661521,4.926759,4.992161,2.1252742,4.2172737,23.982752,43.180794,25.106356
2702,227.41566,52.74653,209.77391,35.71682,37.796856,34.536278,3.35696,0.0054413443,4.1328197,4.6371946,1.2766161,4.579186,24.394712,39.24177,25.796377
2703,225.82527,60.507366,225.57382,35.870506,26.140352,31.326035,3.8021338,0.52760834,3.3406832,4.005021,1.8150706,4.8666673,23.59739,38.629997,25.687103
2704,231.66168,54.963154,219.5761,39.31034,28.446737,34.43405,1.1674533,0.51076895,3.457172,4.3465977,1.5551548,4.782359,23.608229,35.43413,25.785719
2705,219.9993,67.95523,201.19057,36.235474,25.14947,38.924644,4.3612323,1.7024146,4.385767,4.7677784,2.4112945,4.8476305,23.777306,39.25922,25.825947
2706,232.40195,73.66167,215.31729,38.555473,20.7335,36.214043,0.46346825,1.3363943,3.5731757,4.2993975,2.027306,4.8078017,24.043926,35.207897,25.07635
2707,228.64426,61.62927,203.33467,39.92035,29.265228,39.60797,3.3122709,0.40436852,4.6892734,3.6498933,1.5329711,4.8791833,24.028778,42.69052,26.026257
2708,228.42339,53.123093,225.33333,35.942295,26.757196,34.687675,1.2811265,0.57224244,2.833121,4.469146,1.8210846,4.471168,23.99663,41.101944,25.731878
2709,228.07843,49.589367,221.89824,36.679623,31.283592,37.222916,1.9217322,0.6627606,1.1949368,3.9828298,1.6165764,4.1068053,23.55093,33.53284,24.823088
2710,236.37303,71.91168,210.08266,36.83001,25.037554,36.414993,2.8042195,1.5620718,4.1656094,4.11879,2.921002,4.533346,23.58107,41.19913,24.634226
2711,225.8251,47.45701,194.46332,37.083076,35.206715,36.47937,3.078668,0.6288638,4.244587,4.015561,1.731757,4.5414305,24.346962,41.945507,25.594988
2712,231.62807,71.0371,224.54073,38.401333,24.31683,35.618877,3.4937916,1.6614448,3.7206645,4.126774,2.6929092,4.692664,23.54592,41.301853,25.32985
2713,234.96574,77.207504,200.39795,37.295982,20.819014,38.147484,2.979187,1.2177119,4.5337286,3.9664345,2.4247112,4.956441,24.048628,40.9627,25.218855
2714,229.32092,73.225586,228.81178,34.332954,20.794891,38.036545,4.832929,1.8460925,1.594975,4.9039097,3.8970993,4.134218,23.556122,37.921032,25.06769
2715,222.74219,74.9166,195.10974,38.726162,21.381031,39.666866,4.211859,2.147223,4.861563,4.115692,4.639658,4.6482477,23.850971,38.25719,25.123575
2716,234.79321,48.30068,214.6738,35.206177,38.95646,37.33622,2.4687204,0.59636885,2.3689656,4.713703,1.6573428,4.0219674,24.184917,41.468033,24.120424
2717,223.20752,60.477753,227.28528,36.052452,28.083721,35.604248,2.9246118,0.5718837,1.2336789,4.1633115,1.6089776,4.4794745,23.694267,37.071953,24.851822
2718,223.38751,53.26847,243.41617,39.899662,26.672224,36.47904,4.761223,0.24555878,2.570926,3.3536708,1.4623022,4.4914,24.421059,39.789177,24.301336
2719,206.1582,78.47611,209.56227,37.489037,21.25054,39.52971,3.0105124,0.7984272,3.4993937,3.7556894,2.2312493,4.445359,24.213905,40.97867,24.279915
2720,224.3086,83.73526,211.1974,35.832306,21.320099,36.091724,2.4475389,1.554486,3.522654,3.686419,3.4337375,4.2658753,23.820908,41.98692,24.636522
2721,230.72583,73.85547,213.68878,35.50962,23.612494,35.967827,3.1285934,0.65612745,1.7803798,4.427142,1.9737834,3.8270147,23.671156,42.467506,25.338821
2722,230.11829,75.04024,190.37294,32.4571,24.087967,35.16747,3.2615077,0.48650044,4.7110596,4.9536314,2.2895582,4.6964226,23.451971,41.525326,25.648832
2723,240.69087,58.573128,190.31918,34.734905,31.179188,36.915554,3.3951035,0.48699516,4.791872,4.177476,1.8687416,4.9663067,23.047813,41.50288,25.102015
2724,226.69904,71.12948,216.03737,35.690773,22.568726,36.962837,4.3587594,0.7175088,4.0814753,4.2443523,1.8952467,4.637183,23.963802,40.910114,25.86348
2725,224.09912,74.890396,200.79613,37.840286,30.244678,36.366955,3.0811703,1.654085,4.856042,3.9171193,3.7321472,4.9793344,23.25084,43.497097,25.691715
2726,234.04234,79.310165,212.7771,35.46543,21.137066,36.307743,2.3626707,1.4409106,4.410722,4.8349123,2.7596822,4.957242,23.882408,46.163017,25.01771
2727,236.73132,74.935974,212.59407,35.829773,22.198982,35.173386,3.0838842,2.1299,3.7182233,4.8275785,3.7236512,4.977027,23.618279,37.28766,24.124292
2728,227.4904,90.11821,219.34328,36.229614,21.398108,35.876335,3.4787085,1.8057476,3.860981,3.6720939,3.491998,4.836456,23.715235,37.678757,25.082176
2729,194.74675,66.10103,187.71286,37.14058,25.83083,39.236755,3.9559164,0.89585054,3.7720666,3.2355084,2.1849966,4.493194,24.448355,38.71174,25.16529
2730,232.49129,69.909805,186.34859,36.141563,24.26875,39.5457,2.915586,0.049078926,4.210964,4.486909,1.7542636,4.561261,23.64181,38.665028,25.570583
2731,233.12047,80.4651,199.07198,35.801636,27.65217,39.57291,2.7054942,1.5413511,4.0984817,4.7423925,2.9408424,4.716666,23.369205,37.872578,25.402115
2732,232.0301,56.62282,227.00511,36.038948,30.628542,34.694843,1.9430718,0.44973385,2.133965,4.4392605,1.962838,4.3224635,23.745934,32.818462,25.225374
2733,226.37927,53.047905,220.77812,36.404137,35.129417,38.214836,2.157131,0.14981845,3.09456,4.169841,1.6692121,4.495034,24.079857,36.771885,25.237192
2734,195.16574,60.816536,196.18153,39.91718,30.193172,38.213207,4.6324434,0.25650483,3.783907,2.9061174,1.6249515,4.8791723,23.620588,34.6843,25.383707
2735,197.69672,41.19872,208.72348,36.77728,39.34794,33.7154,1.948625,0.013167816,1.7639432,3.2874877,1.1699657,4.336489,23.760555,44.95881,25.207134
2736,229.89723,56.637783,248.63158,36.896873,28.445066,34.33689,0.96428776,0.2488792,0.24250598,3.5847058,1.6429758,4.0951624,24.143957,41.479546,24.176214
2737,239.3107,60.543438,192.8895,37.044914,34.090885,38.07229,2.8485157,0.4456267,4.481871,4.63571,1.8668754,4.8824472,23.384472,42.807167,25.590197
2738,202.74976,74.38512,227.63084,35.29401,22.334923,34.8204,4.7132387,0.82299465,2.7949805,4.1809416,2.277832,4.6496286,23.61398,40.244682,25.61119
2739,214.3618,45.15707,203.07848,39.337204,34.87812,39.732094,3.8330743,0.12569512,2.6469355,3.109304,1.4531206,4.2886686,22.98839,37.84965,25.041811
2740,203.40382,62.28878,200.80983,39.146065,30.135454,38.424232,3.4553316,0.95925665,4.548276,2.866794,2.5558722,4.9137197,23.551136,38.908344,24.464342
2741,216.65907,72.26259,214.01144,38.86093,20.335104,38.72767,2.7681026,0.9490297,1.9627331,3.9260418,2.083628,4.2389593,23.68914,38.194763,25.429405
2742,200.70709,69.77714,206.99026,39.74724,26.877514,38.966106,3.8325582,0.7415749,4.2720456,3.5928874,1.7088364,4.548625,23.42085,41.08339,25.26022
2743,223.87177,56.030685,234.11382,39.864914,23.523235,34.95834,3.520862,0.30890757,3.1133535,3.3469245,1.5440006,4.994993,23.336878,39.03466,25.355165
2744,216.97534,53.59963,210.4386,37.65964,33.637085,36.496605,3.0313578,1.160644,4.0474205,3.5109894,1.866513,4.6093845,23.821978,40.183903,24.592169
2745,218.46544,62.180485,205.31189,36.314423,25.966976,39.25303,4.599428,0.64578843,2.723601,3.834752,1.643081,4.3615255,23.876604,42.183853,25.072594
2746,247.6241,73.81812,197.05104,36.17999,27.626743,37.297874,2.282441,0.3024692,3.9354033,4.8945074,1.8503065,4.532654,24.27531,38.532913,25.32844
2747,207.73436,65.99526,221.3991,39.006157,27.446796,37.489048,3.7438967,1.9094613,2.222211,3.1361234,3.1250765,4.8305244,23.437218,34.947906,25.170338
2748,210.64511,67.17899,233.38535,39.579025,23.689075,33.960228,2.2437437,0.6420278,2.5076623,3.1811483,1.966018,4.956196,23.786684,48.610916,25.431381
2749,226.71875,59.51607,222.60403,36.329742,28.297546,35.604027,1.0171258,0.4053827,1.9643183,4.146476,1.8886744,4.085647,23.662746,37.958492,25.233168
2750,206.89467,80.10214,213.81761,33.909058,20.074532,38.5686,2.546313,1.3549715,3.408921,4.5644975,2.9041815,4.3527274,23.49171,37.08046,25.93918
2751,203.91748,53.782322,217.81624,38.480568,27.489683,36.78014,4.6657104,0.6450581,1.3422198,3.2765849,1.464221,4.6429253,23.74279,45.026188,25.077969
2752,234.38676,63.107494,197.75203,34.19699,33.535744,39.06858,4.05817,0.41191486,2.9083629,4.68886,1.6730881,3.856571,23.483742,44.61252,25.04498
2753,215.45834,59.33706,230.81502,37.0837,33.319874,34.898525,4.158388,0.26522484,3.8185444,4.4501715,1.4809265,4.970027,24.223816,39.215744,24.90509
2754,242.13162,61.366604,227.98436,37.942253,25.567394,36.437347,0.72849286,0.36334133,1.5502024,4.4068494,1.5353714,3.933793,24.34974,40.809055,25.209755
2755,232.95859,72.36918,201.07347,36.83235,24.56588,37.23791,1.690156,0.9045529,4.2636914,4.37193,2.003293,4.551516,23.82835,36.74266,24.947193
2756,204.7812,58.77938,205.84726,39.14911,25.303568,39.92099,4.338898,0.9861091,3.303305,3.6733363,1.990282,4.2831545,24.104443,36.51902,25.051477
2757,234.52321,74.48649,214.10838,37.143208,24.208395,34.11312,2.561928,1.1023319,3.6836889,4.034976,2.1823168,4.9451485,23.226334,44.737583,26.226542
2758,216.0025,75.447,230.51399,34.388855,23.602589,36.481197,3.8386402,1.5930686,2.2734735,4.360821,3.0405893,4.411725,23.333193,38.2754,25.643505
2759,214.51927,68.068665,219.23663,38.65243,23.869507,36.927757,4.662543,1.5029402,3.0420547,4.1905565,2.103055,4.985717,23.40439,40.01008,25.51312
2760,232.1226,53.607037,231.67166,36.345596,22.85881,32.264107,1.6826808,0.9306903,1.5861167,4.893834,1.8546364,4.7216883,23.763374,40.993526,25.191833
2761,245.7583,64.60884,170.18304,35.749836,31.114407,39.378586,0.75078785,0.83798826,4.3506064,4.3662376,2.3006926,4.1670566,24.011993,40.57673,25.365389
2762,235.6942,64.84879,218.59111,35.24165,27.043549,34.175674,3.5773513,1.1229898,4.599599,4.3424654,2.4656029,4.735797,23.563316,40.732887,24.493729
2763,247.18188,70.854126,230.46889,38.304558,22.303186,34.071312,0.94253486,1.7293292,2.329822,3.8643904,2.5575101,4.476802,24.001558,39.58207,24.998447
2764,236.378,68.95077,228.48811,36.257774,25.344936,36.625282,2.8956726,0.79139435,2.1944494,4.581696,1.6333495,4.152382,24.28366,45.300728,24.81151
2765,233.01245,74.07236,198.60297,33.416054,22.428013,38.394646,4.1102004,0.68569636,4.26499,4.910014,2.133152,4.2636585,24.341806,42.733437,26.700512
2766,217.61081,62.420097,208.40747,36.392082,30.667747,36.951744,1.7870432,0.23041946,3.3828437,4.2065096,1.328105,4.704436,23.51985,47.580532,25.468475
2767,220.18762,54.14956,217.1236,37.853714,32.466618,39.3475,4.1514163,0.74642485,3.2040577,4.061577,1.8079826,4.855338,23.161371,39.4953,25.219788
2768,231.84436,60.498947,201.91455,36.08725,29.364662,36.936447,2.283625,0.34216875,3.6296332,4.9280844,1.7746686,4.3079405,23.557978,41.664803,24.88042
2769,245.98862,75.86891,211.98663,35.13672,22.565668,34.378994,0.6285825,1.2483553,4.1596766,4.6124234,2.6035547,4.411622,24.152937,38.574867,24.890137
2770,197.98557,66.31877,219.60933,36.923733,22.416283,38.321198,3.892192,0.18146804,2.8716824,3.6756034,2.042245,4.3007603,24.029505,38.449284,25.36892
2771,224.91415,74.55067,209.42175,35.205627,26.143951,39.739323,2.5230198,0.042638462,2.7898273,4.0697317,1.9975607,4.148847,23.586018,37.95455,24.89584
2772,215.8703,45.166542,221.50774,37.81534,36.07167,33.367363,2.6966739,0.09440794,2.0192811,3.55063,1.041316,4.9056516,23.153456,44.249706,25.305384
2773,216.9911,66.65241,206.01704,35.83495,32.45225,39.165688,2.804928,0.6618765,3.3735046,4.466276,1.994447,4.143339,24.090578,35.920837,25.274536
2774,227.20251,55.24243,222.51735,36.75531,26.091522,35.537968,2.7834787,0.33839667,2.7961402,4.213237,1.571872,4.4956894,23.840399,38.58237,25.23608
2775,191.34846,38.04751,210.34595,36.227814,38.754513,37.415314,3.6004782,0.07775206,2.686973,3.3033156,1.4696589,4.696281,23.862852,38.814808,25.092457
2776,222.18665,78.16524,203.22917,32.24626,25.126719,38.46172,4.9875097,0.88103527,4.4495625,4.633044,2.8233535,4.6359825,24.000912,43.443287,25.221277
2777,217.69273,84.16053,195.5068,36.32972,22.761532,38.075676,2.1884584,0.39006814,4.7187486,4.074542,2.125017,4.9613123,24.180426,39.380264,25.331387
2778,221.74956,64.21685,211.13908,35.619713,29.075108,35.27568,2.259236,0.39845136,3.4862137,4.4782224,1.719666,4.9646826,23.9157,39.32326,24.616407
2779,235.85054,87.660614,210.90102,35.576546,21.431683,36.17428,2.2661498,1.9686604,4.565916,4.662345,3.3960648,4.6173134,23.785255,45.681538,25.271976
2780,236.87154,79.72734,206.84312,39.048813,23.588013,36.1375,2.1771133,1.2818493,4.77362,3.5205855,3.1473234,4.666027,23.761566,44.870457,25.283182
2781,228.78807,73.42221,219.8088,35.384983,28.347189,35.76897,4.671148,1.6242044,4.1274176,4.220277,2.5478888,4.79327,23.98799,45.366486,25.494486
2782,240.17468,74.63378,213.61972,37.415836,23.192219,38.08448,0.6167939,0.14646976,4.094784,3.9852464,1.9732019,4.5650053,24.145031,39.630013,25.783195
2783,207.88087,53.096626,196.67151,37.167862,34.03618,38.139507,3.6933146,0.70042485,4.1822767,3.5202103,2.1574948,4.9102554,23.666018,39.33013,25.420563
2784,229.36722,71.811356,226.99693,36.5509,23.833302,35.820427,3.6977031,1.4246387,2.380146,4.501043,2.6150699,4.422532,23.665905,40.15253,24.541613
2785,224.49486,69.82773,243.1061,38.89766,23.056553,35.686394,2.9158063,1.2553523,2.055141,3.5979316,2.2669885,4.780543,24.354479,39.598064,24.417227
2786,231.7238,62.444942,207.98256,36.442047,32.26883,35.28475,1.312955,0.20717102,4.0123324,4.7464533,1.5663185,4.880146,23.750463,38.78638,26.559727
2787,241.4429,56.69097,235.27788,38.56958,32.84872,39.762184,1.5263786,0.62335974,0.90085804,4.098792,1.6429667,3.7858083,24.305933,39.796215,24.700762
2788,203.65396,52.58315,235.00755,35.956367,30.920174,35.951805,3.9594169,1.1466115,2.0264907,4.3587685,1.9352782,4.521056,24.157722,39.3395,24.654055
2789,242.0924,92.49383,196.99847,34.307262,21.466,38.98347,2.0948448,1.1358337,4.8934555,4.7123613,3.3075986,4.2953615,23.802298,45.20437,24.450087
2790,233.60638,86.98752,212.1978,37.24664,22.4213,36.929893,2.4813654,1.6417955,4.288388,4.2243223,3.1640682,4.920808,24.048267,40.905933,26.159935
2791,223.98526,41.12986,232.42348,34.138172,30.9388,35.055862,1.4298482,0.41797864,1.667816,4.5743613,1.7130663,4.3394365,24.4433,36.189934,24.835867
2792,222.89659,77.02913,211.95279,38.31807,20.230242,38.426323,1.8108156,0.8403789,2.6068978,3.6599548,1.9839554,4.2152805,23.89246,36.726944,24.784832
2793,241.52232,54.376434,234.60522,36.68498,32.216198,32.405212,1.74983,0.3663254,2.474151,4.532035,1.4767464,4.823449,23.623781,37.86123,24.767233
2794,197.73843,61.050877,211.4245,38.29858,27.605228,33.872696,4.2969837,1.1239147,3.3368802,3.6879926,2.297718,4.973492,23.75466,37.742096,24.605272
2795,226.18243,74.16011,196.2828,35.617077,22.419249,37.452423,3.4028478,0.8370895,4.275904,4.465468,2.3214417,4.7989793,23.9991,44.58404,25.83661
2796,240.81929,65.93023,224.34302,34.709938,30.300163,35.612804,2.443014,1.434067,4.999742,4.865007,2.361136,4.654872,23.78741,42.636192,25.09631
2797,242.45625,67.06531,189.61266,35.45094,22.26285,35.57003,0.2992223,0.074489504,4.8202534,4.5617485,1.9327691,4.749654,24.294046,37.831364,25.102093
2798,216.37617,48.085625,208.6602,38.018745,30.468615,38.261044,3.5960264,1.328405,2.3885396,4.0895967,1.9610736,4.217347,23.660355,41.32986,25.509418
2799,217.68913,64.161224,197.81158,35.9376,27.496237,37.342667,2.0369375,0.73259085,4.7524014,4.4190965,2.3870993,4.684375,23.56157,35.688107,24.78321
2800,230.28337,51.419666,210.79472,35.69596,35.564644,37.894012,3.7404351,0.8046836,3.5185983,4.504882,2.0807316,4.248035,23.717838,38.564983,25.44865
2801,242.91368,74.67419,236.75688,36.17884,20.489925,37.686737,2.437508,1.224868,1.4238193,4.619957,2.3114398,4.0986614,23.753387,40.890984,25.094849
2802,249.22401,78.77116,210.64436,35.317657,20.591984,39.626858,0.591575,1.7122753,2.0580714,4.5462446,3.7550995,4.026762,23.75454,40.03633,25.800419
2803,238.08354,74.2186,205.71783,38.54777,28.484808,38.15387,2.6618829,2.0138357,4.6593504,3.6559844,3.3481839,4.879441,23.495583,42.700077,23.797462
2804,233.2923,75.546936,196.0927,35.17244,24.896313,39.36116,3.3614752,1.5298544,4.238766,4.4240885,2.5090756,4.734375,23.8602,40.774136,25.028957
2805,231.4605,70.43085,220.18326,35.885857,26.209738,33.779716,2.1384866,1.3583924,4.2820816,4.6040783,2.983699,4.7454486,23.854727,42.219135,24.833069
2806,236.9214,81.91646,205.22705,34.526123,25.468815,38.335743,1.0906461,0.705099,4.06089,4.6892633,2.498839,4.5267806,23.953121,34.882195,25.211021
2807,239.5226,52.138504,209.8174,38.420197,34.85475,34.68031,1.1783243,0.24512759,3.235823,4.3941975,1.5019995,4.739418,23.210052,40.392635,25.139309
2808,219.3244,53.686035,200.31421,35.37559,33.072376,39.302834,2.829834,0.4025662,4.533323,4.4085484,1.9805994,4.2952957,24.505545,39.558483,24.824661
